"Folder","XmlAnimFileCount","XmlColorFileCount","XmlFontFileCount","XmlInterpolatorFileCount","XmlDrawableFileCount","XmlTransitionFileCount","LayoutCount","LayoutAvgMaxDepth","LayoutMaxDepth","LayoutAvgElementCount","LayoutTotalElementCount","LayoutAvgAttributeCount","LayoutTotalAttributeCount","StringCount","StyleCount","DrawableDensityFolderCount","ValueLocaleFolderCount"
"/Benign/78e8db2eae25273394a181aed306fde29a68fee2bcafad366e4ed2af9f29d5ce",0,0,0,0,0,0,19,3.1,5,33.3,633,77.8,1479,167,3,6,68
"/Benign/6885cd3193c3b4e7045b1b4da789ec799b8d4222ec8cf48b2e89150d909471f9",26,0,0,0,31,0,238,1.4,7,5.5,1301,11.2,2676,184,421,16,52
"/Benign/4f1775a55e4f0413b4075b6a05b77ffa6a0c36d301bed7b509e000475ddcf600",33,0,0,8,95,1,281,1.7,7,7.4,2068,13.6,3820,687,486,22,49
"/Benign/e3dfd965157a3ed6b224a8ea5dad2ae176450ca0db17f38e4ac8a1b24bc4735c",21,0,0,0,20,0,147,1.7,5,6.6,977,12.3,1807,88,356,15,40
"/Benign/f646a81c97b39dccad5ba7542823739daf408990ea84856922b044a1ded538b6",6,0,0,0,5,0,122,1.9,7,7.4,897,14.4,1758,226,140,6,40
"/Benign/1ff9da35896fb44e1b8d8cc752edc10d40b76894ec167d0bdf60d0e4e24e1bc6",10,0,0,0,18,0,60,1.1,5,3.9,234,7.2,435,3162,320,11,41
"/Benign/e736299db6cdf5354a0dd89f3f6447b835835e97fc016660cb0bbcdf7148a765",25,0,0,4,189,0,123,1.6,8,6.2,764,9.7,1188,294,365,29,71
"/Benign/e3babb41739fdd5411b9daa053f20f2f4611642cdfbdf4fe8c605e00ae3add72",28,0,0,0,53,0,354,1.8,7,6.8,2415,10.8,3815,892,323,14,50
"/Benign/c422bd232f459bad7f1c64cc884e0130428ce7690dfc490a6269837667f0b4fe",25,0,0,0,46,0,112,1.1,4,3.9,435,7.0,789,262,456,14,42
"/Benign/a4fa4b5ea72196cf8f5b451c72c99c546a81155c87b3241a49a2b970e59287bf",0,0,0,0,1,0,15,1.1,3,3.3,49,5.1,76,74,8,6,41
"/Benign/7a88495bf675014015c63198adee0cd6c136523907df64870419cfb4204c9389",10,0,0,0,23,0,188,1.5,7,7.1,1334,12.7,2389,510,386,14,50
"/Benign/557efa3a45152c8db3128992d5ac2ad43cc4bfa5bfefc5ea1f7a92b679270344",22,0,0,0,27,0,193,1.6,6,6.0,1149,10.5,2029,579,405,16,73
"/Benign/10da4221ca06bd7cd36220820aadd86d822c8d0dedc30bb02541dd45db4589d1",12,2,0,0,22,0,215,2.2,6,8.6,1850,16.3,3496,1306,221,28,10
"/Benign/90cf5b827601596971d9012cc76549a57442603c93e7e012de5fe14627c6731a",14,0,0,0,26,0,123,1.3,4,4.3,533,7.9,973,533,357,12,12
"/Benign/fe4080b2575f62d0ed23031b24ff961b9417c0e62d92c6487c7ef9b1283a14b3",38,0,0,0,32,0,331,2.5,7,9.5,3158,21.7,7190,472,377,14,78
"/Benign/a06b5f385e3166f9a0ad079539327e8860d65bbb3bc11b55029c472cfe59c1c0",54,0,0,0,29,0,334,2.1,7,7.7,2574,14.7,4904,871,426,14,42
"/Benign/6ea8a2ba1a38d646ff21946c8af1fcec937c23c05958da15a559bac9726a5997",31,0,0,2,23,0,322,2.0,8,7.6,2436,14.7,4733,1170,519,15,61
"/Benign/bca7e9aa6aecad5f9db6c25df14179d8621798516c51e1d7899347dc0dc0aac4",46,0,0,0,44,0,951,1.6,6,6.5,6190,12.5,11879,2528,83,9,50
"/Benign/bdcb70da32fe8f293507716a3be3a622e3f83748e0acb12c331eb5c4a192affe",0,0,0,0,11,0,42,1.1,4,3.6,152,6.7,280,72,101,5,41
"/Benign/617b8576b07a81b7252cbb25642d80d5d3a08061fbede865c0fe2cd7fa6036fb",6,0,0,0,3,0,31,1.0,3,3.6,113,6.4,198,18,141,5,40
"/Benign/f611c149b29994e221ff21f814ea6818f0146096e342cf83064bca3dc1589a27",50,0,0,0,28,0,200,3.2,9,13.2,2640,30.3,6055,311,16,5,43
"/Benign/e0c89f608079cbec753667ecd64fa091d9980e99d63be1ce3fdd4e4ac87a3210",45,0,0,0,19,0,215,1.5,7,6.4,1375,9.6,2054,580,407,28,43
"/Benign/e4763bce4346dfbe1ad61a36baf0aa1f9c3bc7c99921c7466db9364865db6598",23,0,0,0,63,0,346,1.9,8,6.6,2290,10.0,3475,2723,765,13,16
"/Benign/c98112e795c50be30ad162f9d306fee5596e86f233dab8536a5a21ca34c1f102",14,0,0,0,13,0,65,0.8,4,3.6,231,5.5,360,23,325,12,40
"/Benign/82279d7896ac30df4ef3b355a8661f92ccb563ab6032583fabba2f2ecaea4d01",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3,0,4,0
"/Benign/f0c1f5cd7d9474847d0348f54890fd89e9fbc556436f2f5fb2c18feb19ca7057",18,0,0,0,21,0,75,0.8,4,3.3,245,5.3,394,88,346,15,71
"/Benign/cf5ac86c42893b5da76bb506a2c92bb37ce5fbb825690cf29f722ca841122d65",0,0,0,0,8,0,198,1.6,7,6.5,1293,8.5,1688,801,123,6,51
"/Benign/9444a07a3a962fa50c7d4d8b4881cc84b7d7206751c8e52941c5412258c8e6b7",10,0,0,0,19,0,92,1.1,4,4.5,416,8.2,751,207,384,14,2
"/Benign/7bb2a36bb768743104c1e3c1c8f3ccfe03d989463e182d5bffd1ef3b71b3f504",2,0,0,0,15,0,92,1.6,5,5.0,461,8.5,778,265,72,7,51
"/Benign/77e89e9b67cfa2d404e711ebaf1262bcf0bb204a7d7ddc05b486fd00c2d122f5",0,0,0,0,0,0,1,0.0,0,1.0,1,0.0,0,37,5,6,41
"/Benign/1a12a7216c89457481193711e46873f98fc05e03b178c4ea67d9ee030d95dece",18,0,0,0,27,0,97,1.4,6,6.7,647,10.5,1017,119,394,15,40
"/Benign/e8a1c2461a6014f9e61d440309580cfedc3728213e48ea0cd79133f811256d1e",41,0,0,0,15,0,195,1.8,10,8.6,1669,14.7,2872,223,334,18,40
"/Benign/e23e8d9acd6bbab52a556c0eda1a9dd7e4dc22059c8c80d6d23a1cc5adfe0c15",6,0,0,0,1,0,31,3.4,8,22.0,681,32.7,1015,133,4,4,0
"/Benign/6750d688f535ea3ff85fc1bef48d45eb80d07489c3384709b74504e4d4782d5f",4,0,0,0,15,0,130,1.6,8,6.2,808,9.7,1262,591,154,19,43
"/Benign/39906ee7e00c5e9859046a6a4a1b30591ae827a70e51191dea0027ad213fca11",14,0,0,0,26,0,139,2.0,9,7.9,1097,13.0,1807,79,383,15,71
"/Benign/d9092cf8c4b771aef897f2e711b3d82411fc18919d29a55d1e19454ac1469b4b",19,0,0,0,5,0,43,1.5,6,4.8,207,8.7,376,118,243,17,40
"/Benign/222c3dd56912c6b4234f082243b09f27c45d9b6d92c286b41165ab67a915a419",29,0,0,0,63,1,282,1.5,7,5.5,1541,9.0,2550,583,435,15,74
"/Benign/7777990a904b182cbc2d57563557fb77f574cacadacd28986fc5cf57fd256148",14,0,0,0,48,0,112,1.7,6,7.4,832,11.3,1268,422,395,18,70
"/Benign/d2351e0b21a8d08d3027f4706e323a4b74b9a2cd964452ee0ce529a654b6c2f4",0,0,0,0,8,0,198,1.6,7,6.5,1293,8.5,1688,801,123,6,51
"/Benign/cb20166dacf0389e5784cc84251a377fd9d57bea12030f6f45d8f9860944ebf9",32,0,0,0,36,0,228,1.5,6,6.3,1434,9.6,2199,361,387,15,51
"/Benign/0a9391e0fbacb8f57aa1a750ba4dc6146ce798ed06360bdf4e94a839aafc8483",18,0,0,0,18,0,68,0.9,4,3.8,257,6.4,437,65,348,14,71
"/Benign/c401db2f4e381fee0f02e8d8bba7cbcc61d49d36405a5d9340b2a743d9b4f165",5,0,0,0,11,0,114,1.8,5,9.1,1032,11.3,1284,874,29,10,41
"/Benign/f15626778f2494cca55c33a61e19b5137c87cc428db5b84b0f84e1a556d4c67b",17,0,0,0,18,0,113,1.2,5,4.2,476,6.4,722,335,348,16,43
"/Benign/a910cc65623d946dc2ac5bfdb35c78ba73addc49a1f6fa9b37eddeeb3ef50700",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0
"/Benign/05b8dd6c0cdaccc76f0dd6e2e538ce1632983bfcac88aaedb93745eb7ea1443b",10,0,0,0,15,0,207,2.2,9,10.7,2218,22.0,4550,464,307,12,52
"/Benign/1ed2749275674d709434d032bb01b24ff070cf0221c74b3957e0b267d07eb1f6",18,0,0,0,21,0,146,1.5,7,5.4,788,7.8,1144,402,407,14,61
"/Benign/c8642e3d9e46314a0f07b2fb4c93056a3a1e84e77efe2ef63541bad3c56f9979",2,0,0,0,0,0,206,3.1,7,16.3,3358,35.7,7351,617,7,4,41
"/Benign/9581faac7651ba4445c4f7f12c56c30e11268c7892cf18a656eb963178124a27",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,305,421,0,74
"/Benign/122f1f0132cfa0541224dce22d347a849adb91ce9c8897b65ccced09e2ced47f",17,0,0,0,45,0,236,1.9,9,7.5,1780,13.6,3221,668,460,22,41
"/Benign/422e77d8831e83492257afc074f7eda8ddde200f00861654022ca78b4e028c37",15,0,0,0,2,0,15,2.7,5,6.8,102,13.5,202,46,9,6,40
"/Benign/d4027a5551f5908ff878d90e74a197552f8f22c9993a980a7b2153f6ed2f1082",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,6,0
"/Benign/b202fd5ac27bc35a5d8478f0ad470f76b7114fa4eb30687602fbe4e0fd7da5f4",0,0,0,0,12,0,71,1.7,6,8.4,597,16.5,1170,97,88,5,0
"/Benign/e648add4cecc0b42637b4746113ddd1352a0a92449e6d08bd805d3f307494aa0",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0,5,0
"/Benign/28f8f4839f84bd6599d418e4ddde356819361ad1544b1edc59f05fbe94880562",22,0,0,0,37,0,155,1.7,6,6.1,939,11.3,1748,810,378,13,50
"/Benign/bb6a139e1fc8a75a9a42d71ae7588e576c5986c39810844eb751d131b2701188",10,0,0,0,24,0,75,1.5,5,5.0,378,9.2,689,57,350,12,70
"/Benign/61267a8ed50166b392565776bc310ae3889cf2af20904b7b7e20defb86485159",24,0,0,0,22,0,131,1.6,6,5.1,663,9.5,1239,214,418,15,72
"/Benign/caedf88007b0ff6f1e99a1272233f45a5ed6d0ea71d087bdfe150e829c6bb581",2,0,0,0,3,0,65,1.5,4,5.0,324,9.9,646,192,34,8,41
"/Benign/39d52810834b7c830d12922f21d3715aa193649f02c88414915275ddc3942609",36,0,0,0,56,0,654,2.1,7,7.4,4845,13.8,9024,1866,111,7,41
"/Benign/fcf7d9f12b91c9a3f60f5c47225e5ffa1a226ee87d2266d9898b921c7e8e5f4b",32,0,0,0,57,0,367,2.2,8,7.7,2816,14.7,5397,1033,373,18,41
"/Benign/be04e61abe2e846c22a6a2947d4625b4a32c5d1522f53c7e33c38d21663ac380",0,0,0,0,0,0,3,1.7,3,6.3,19,13.0,39,4,2,3,2
"/Benign/56e217f0edc16ff62e9e363dff5d0e8e9ddafd4d5c8c9ebb568d1b04aa3057fe",14,0,0,0,17,0,134,1.6,5,6.1,815,13.0,1744,111,340,14,40
"/Benign/e9ee29e9a92316e515ef226f9dfc75bab96dc86c183b680bf45b2edaf95ce5d5",10,0,0,0,15,0,80,1.2,4,6.2,500,9.7,778,168,336,15,52
"/Benign/bb11916a69178f2731c0147b27e1c726bc28a42996b80a992597a2e68f280707",28,0,0,0,37,0,242,1.5,5,5.5,1338,9.6,2314,425,385,14,40
"/Benign/8c1adeb6e66f167735b6982d56ba38b2eb7d4263fc483043d6d4e8bb92c6df59",22,0,0,0,40,0,163,1.5,6,5.6,920,10.6,1728,310,394,13,71
"/Benign/80dbfd520c90ae3754b75215b721a22ebe1a2055ce30c61357b2afda1eeee425",43,4,0,0,121,3,787,1.5,7,5.2,4054,8.5,6654,2010,752,21,50
"/Benign/7bf84632aba57f5cb1349da93a645e73eb89b4d8bcf277be93c9bfa57556c9ef",29,0,0,0,28,0,209,0.9,4,3.4,704,5.6,1160,174,416,16,50
"/Benign/e20b5c3af464e4bd016a9e434bed602374f9d228a76d1aa1359e97724658e012",18,0,0,0,15,0,122,1.5,6,6.1,750,10.3,1256,334,339,14,71
"/Benign/45ae4e035d321754957018f625394680707c71bb85c1b117f02c2255e15bfe48",46,0,0,0,14,0,392,2.2,8,8.8,3465,16.4,6426,1618,131,18,70
"/Benign/9db4b222332675cfc00ff1564cc18e622277396d6b98106cc0c707d32001d2f3",26,0,0,0,46,0,369,2.0,9,7.0,2570,13.9,5121,2370,560,14,72
"/Benign/9a4425e4187cf831397f20c86a8ee868189b97d854b0ee5e1bab1bc375894242",0,0,0,0,0,0,5,1.8,4,6.4,32,6.8,34,36,1,5,0
"/Benign/d4d8da0277073e7359a8e61a5fe10005a7296c6d6b70ed8fe324063b0142d9df",61,0,0,2,50,0,317,1.3,9,4.7,1478,8.0,2551,981,584,21,1
"/Benign/52f13cbf80c3d47e432c843e46392eb84e3b06b2e0e3652438014b2202358c14",31,0,0,0,31,0,262,1.5,7,5.5,1436,9.9,2591,726,391,14,75
"/Benign/624831a3bdc567f6eb60370a554823dde9ea4bcda2dbcea7fb7afad23f1e4ff4",5,0,0,0,1,0,4,2.2,4,8.0,32,18.5,74,51,6,6,40
"/Benign/7fd0acb3b5b1b8a7be950fcc3329b8cf93d9025f182152f1b0fe1a7d826152d2",22,0,0,0,32,0,157,1.2,5,4.7,738,8.4,1325,355,400,17,72
"/Benign/f4f4591c171a5d6a326ba6ea1fcb532bd7ad4632d45a8cd33061bc37c16aa57e",24,0,0,0,31,0,302,1.6,7,6.1,1846,10.8,3247,1038,433,18,51
"/Benign/775b26ffa384af0e2db7db20da8bf49fb274d4b457a71ac2e08e4b150029034c",10,0,0,0,22,0,97,1.4,7,5.0,484,9.1,882,252,356,14,61
"/Benign/d49654b957e6c559a6f6996a528b50628b1013bb42dbb513b4956ecbe595a9ec",0,0,0,0,0,0,4,1.5,2,5.5,22,9.2,37,44,8,7,40
"/Benign/c8398f38a30af32145f2dd40d3cee9e67b7255a51e315ef1422a031c57ad52c1",22,0,0,0,10,0,154,2.3,9,9.9,1524,18.7,2877,526,329,12,78
"/Benign/07f4453abaa49ac37bb29d669462d690c8ec4f941eea142cf7bdfc81bfe68d60",23,0,0,0,38,0,302,2.4,9,9.7,2938,19.3,5830,1061,379,14,52
"/Benign/216b7a144b3646e2f7f4502d77ac46533a14ec49820dffef143f16c951378fd8",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3,0,18,0
"/Benign/5660d19076f71fb997a41ad6d24c6997dadb9ada9f6a8889e056f59ba91664c5",43,0,0,0,23,0,290,1.8,5,6.3,1813,11.5,3340,480,404,11,16
"/Benign/a3389e74396db6154c523186534a76d349b930203e2ebdc81c42315227c8f08a",0,0,0,0,0,0,5,1.8,3,6.6,33,13.8,69,45,1,6,0
"/Benign/c3a522c4f90d587f9efd797d7db9a1f2671ad189cdebd319611411730e5dd62a",10,0,0,0,18,0,56,0.9,4,3.7,207,6.4,361,71,333,13,40
"/Benign/9665d2f804dccd853ff69f91dc267f78dfa5aeef23290ebb45f68fe76832b795",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,39,5,6,41
"/Benign/827a8049237320805b8d82e3d09b15c2d3bb8445276448fb9d670941082c277a",35,0,0,0,48,0,222,1.7,7,5.8,1294,11.6,2573,672,409,19,50
"/Benign/0a37f44ab538fce5885680975b2711e276d6dc0cb4f2b1f23b177ae79e5549a9",1,0,0,0,0,0,1,0.0,0,1.0,1,0.0,0,1,0,4,0
"/Benign/0d11a4aa3f768961af5d9047ddaa0915ebdec45d392283fb8814bd0b664f3dcc",10,0,0,0,18,0,71,1.2,4,6.7,474,11.6,821,106,333,14,70
"/Benign/ffd18e98d44eae611d5655159e577859cd8eecf0d049252ff4e448d0076a0b7d",0,0,0,0,8,0,198,1.6,7,6.5,1293,8.5,1688,801,123,6,51
"/Benign/de7b96c9ce08639ddfafb5a5194b9712b335c49803df132f89b0733e9ce5f3ed",11,0,0,0,12,0,185,2.1,7,8.6,1584,15.8,2928,590,280,15,49
"/Benign/058120bc9f391e930bbe7dfa188cc7e2b9bf3ca349a6583ad9438cd82faf7ff6",30,0,0,0,18,0,77,1.2,7,5.6,429,9.2,712,125,386,14,42
"/Benign/66e85cddf49345d08374acf144f6d6f6234354adf90b30da2500da23f0d6c19f",0,0,0,0,6,0,66,1.5,4,7.2,474,8.1,532,101,90,5,0
"/Benign/c0f464f4c2099839bd26de754b402cc9fdede8c5ef52691b8e0528ffb1fda2bf",6,0,0,0,24,0,115,2.8,7,10.3,1179,19.9,2287,151,59,7,52
"/Benign/1bb4449fcd40ca7f1b3ef6560a6db324cdff123dea8a1c86955ce2c6f2deac5d",10,0,0,0,15,0,59,0.9,4,3.5,208,5.9,348,75,330,14,50
"/Benign/f18fc2fee7ee4b68fbee11e31cccb39122c069d63b1aa55c0c3883c20c5d97c6",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,32,5,5,41
"/Benign/fa60efd0ebafb2cfa881fef75774422190f3d29499b9daaa3fcb8ab6274c2da4",0,0,0,0,0,0,14,1.2,3,6.7,94,6.9,97,118,3,5,40
"/Benign/343bef8e71c06f107e4962349a645f9880e3d345c4eead12458b2a5b4acb44c8",107,0,0,0,79,0,1113,2.2,9,8.0,8922,14.8,16525,1886,634,15,61
"/Benign/abe1ab348862e271b7fd742c9420ac440f4bc0198db683a1b32e624fb9af9e49",21,0,0,0,31,0,623,1.8,7,6.8,4231,11.5,7162,559,385,26,51
"/Benign/f604f302e2fda18507a906c159f4f9790e00c632ba5289c49c877389d918c118",18,0,0,0,22,0,77,0.8,4,3.3,256,5.2,402,67,362,13,70
"/Benign/24c6163283774146697280443b15b4db41d82602d37260fd8529cc11a6fdbcbe",10,0,0,0,18,0,56,0.9,4,3.7,207,6.4,361,71,333,13,40
"/Benign/459b66b1ff32a422906fbbb914541dbee64fed6bb36accb8dc0c91c07f061961",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0,3,0
"/Benign/cde224dd555cf478eb03215d9c754c1069e8c5f06b7964618f75a214a2c65b8d",21,0,0,0,18,0,100,1.1,6,5.2,524,7.4,737,186,354,15,40
"/Benign/62bf673591ba8ab9ef89139786693a4f8811b941e7e3ac72e63dcba5b564da8b",10,0,0,0,17,0,68,1.4,5,5.5,374,10.6,720,98,311,14,41
"/Benign/556f46a088d6f7f273d5a04e471709ba15385d487528d5444d328e002575fca2",37,0,0,0,19,0,150,2.9,9,15.4,2313,26.3,3951,790,93,17,72
"/Benign/b5ca9d96adbb41a33f4c81287ce071f9970a9b0ddd1cbd8b8c563984698ab80b",24,0,0,0,32,0,175,1.9,8,8.3,1453,16.9,2957,456,458,15,51
"/Benign/35156319a5bc88d311c629a0f5daec6b3b2168a6a29ce7f94adab25970bf3f23",0,0,0,0,0,0,12,1.5,3,5.2,62,6.8,81,103,7,13,41
"/Benign/cf2927d797405599a982c9e68f4ea4e8291a5ef5f4268ad81cf97282f5b163cf",0,0,0,0,4,0,24,1.6,2,4.9,118,9.4,226,106,10,7,40
"/Benign/6b92eebcb8157f85edc2972ab2cbd39a7fe52857be5d1ca7ef937de4fbf008bc",10,0,0,0,14,0,67,1.2,4,4.4,293,8.3,555,111,303,15,40
"/Benign/12d8c07eb170a5c5413bbc67fa70f2e6c5b848f677929513bb3c7335813d4f75",27,0,0,0,53,0,436,2.7,7,10.3,4480,20.5,8946,1881,472,20,58
"/Benign/ae185a3efb148ffecbc7e8bcff4dd5d9b4cfb2517d725ff8003a1aec17fdad3b",14,0,0,0,24,0,159,1.1,4,3.5,555,5.9,943,183,465,14,50
"/Benign/572d516950dac9555b9563f311d244bcbac0db8d4531ba3d060f8d652aa04e54",14,0,0,0,15,0,90,1.4,5,5.4,488,9.6,860,98,330,14,40
"/Benign/5e32c6038571090051c009f50a63109a61fdacdaeb022a26918a34cf980a7a89",9,0,0,0,1,0,144,2.0,5,9.2,1324,13.6,1953,630,20,6,8
"/Benign/1ab1ab65dc3fae1470c2db73af28f82922a8f3ab25dded4291f49556f481a0dd",28,0,0,0,35,0,274,1.4,6,5.2,1413,7.8,2141,893,463,21,40
"/Benign/e0608f1418806f3a361de248ac211302ca58dddd6481abaef9f2e7021f643f22",12,0,0,0,22,0,199,1.7,6,7.7,1531,14.6,2915,399,367,19,51
"/Benign/091aa7e88a7c8cbaeb0eba4fbb48536441d9dcad23f8f10f3c3385367718510c",12,0,0,0,8,0,16,3.6,6,23.7,379,43.1,689,61,6,5,40
"/Benign/07213b130c3dbb975de15ee7d86d1d6efc274b1fda9773a99c6e6b722187bead",19,0,0,0,19,0,76,1.3,5,5.1,384,9.8,744,115,330,14,41
"/Benign/9e61e8e4063ca06868efa178b06fc16d3386423da14c9edf05aefbcef717702c",9,0,0,0,1,0,28,2.2,4,7.2,201,13.5,377,71,9,7,43
"/Benign/60701c4e33972cd08d71ab79f1882ed9ba788cd6bf6664cdd7ff8495148cc71d",12,0,0,0,79,0,208,1.8,7,9.6,1989,11.6,2410,747,587,20,50
"/Benign/acf4239c62bb6b268dd819144f262a980b0027535708be621e0d68face3902d4",24,0,0,0,27,0,219,2.3,7,10.9,2395,18.6,4073,1085,377,15,40
"/Benign/f5796f8e99391f352764f2fbb9764aa44f9b02ee09fefcc37b4c7cc7b07a3205",29,0,0,0,25,1,288,1.5,9,7.0,2010,10.4,2994,1081,442,16,72
"/Benign/ab51162e123f6d27cb1ef86b1c9f5e6d5ee48f409d0441327f456f79ac8663e8",0,0,0,0,2,0,25,0.9,3,3.3,82,4.4,109,78,10,15,40
"/Benign/73d35d9647c3ca6219b7e44bb1c37555f426c605521931cc6c87f7c98ef2e8c0",26,0,0,0,30,0,161,1.9,7,7.6,1224,14.4,2320,154,398,13,77
"/Benign/8a9e1ae11bec696ade877bbee1ca1a0bb2d4db978aee676c6dcb3c999a45b0c7",14,0,0,4,38,0,109,1.5,5,5.9,644,10.1,1106,194,341,19,40
"/Benign/0f9c6f215fdeb3b32e220b2a68fc54362789e2015f1b8a315104b2ef7b7f0764",49,0,0,0,150,0,491,1.7,6,7.0,3435,10.6,5192,381,605,26,73
"/Benign/8bdb71be9bfa67a8ef1855b3d508ac07d01309a9db17c9563a6a8e47be016d8c",14,0,0,0,13,0,66,1.4,7,5.2,340,9.5,630,113,313,12,40
"/Benign/3047a47113dea80838551917ab4b6b6f57b2fb3154aa281c749e1107e2aaa17e",10,0,0,0,19,0,91,1.1,4,4.4,397,7.7,697,123,333,13,50
"/Benign/96c2332139f07496de0e0f14ca0068b52aed6e72639cf96088a0a50dc6e15ddb",10,0,0,0,21,0,63,1.2,4,4.2,263,8.1,511,88,345,13,40
"/Benign/280263f41279df69400fb127c29a99c5f4ce2d27b5328dae52c595aa96785713",45,0,0,0,41,0,230,1.5,6,5.3,1220,8.7,1998,279,749,20,51
"/Benign/f357bf277d6d154dff25a5974ebf4156c88583fe952e9c67b8a9aafb17374920",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,40,1,14,68
"/Benign/efdf80e7afd31d70ff7488c19cbc59f0279c1a664f388e74976cd8b8de61ca65",10,0,0,0,13,0,140,1.3,4,4.6,650,6.0,833,506,530,13,40
"/Benign/62c8a7a07b97564718aa9bdfa46d19a3da9adf38595a536f1de8f36b217c2ca5",10,0,0,0,19,0,152,2.0,6,8.3,1266,12.4,1889,533,483,13,40
"/Benign/fb947b918afd118c19f2e7d15a86d16411e62c924153a3e56f3f5df7b82f99f8",0,0,0,0,0,0,5,1.8,3,6.6,33,13.8,69,71,5,6,13
"/Benign/f401dd64e266b5c1576a56183b0c6223a9e01979fe4951b3b8a79df7e3f2b528",14,0,0,0,24,0,78,1.3,5,4.6,356,8.3,645,68,353,12,76
"/Benign/be1c1a01cbcc0bc00fb907a09f78db7bdb2d99ece4516296e3105c2e944b7194",10,0,0,0,24,0,73,1.3,5,4.6,334,8.4,612,58,352,12,70
"/Benign/69dec637547eac8219c76d61f06fc559479418c494675062f5a74d6db354a85b",3,0,0,0,16,0,113,2.0,7,8.7,983,15.8,1783,1238,109,8,69
"/Benign/1cbc241dc0f137d4be3597082eabbde0c82581b3da1eecaca28b62259fa58cfb",0,0,0,0,1,0,9,0.9,2,3.8,34,4.0,36,45,7,7,40
"/Benign/8b00f56850589e363b1b3d067ab69ca0ce044ee7a5824277e565d2fa7ba5a089",21,0,0,0,51,0,264,1.8,7,7.4,1943,12.8,3374,725,219,8,42
"/Benign/56ba909888433c6e64a903703df0ee4a69d1a7f120e5e7ebd0184f132625864e",0,0,0,0,2,0,12,0.9,2,2.2,27,3.8,45,60,22,6,51
"/Benign/e11d9e32ed82123acd876068cbf0727e021587005086ff89b7c691d5cff1229c",18,0,0,0,18,0,90,1.1,8,4.3,388,7.3,656,194,373,18,74
"/Benign/95d6b2934c1a8fbe0b86e838e46d0a7e1302d54e30c3288fb82af8693e43ebf7",49,0,0,0,35,0,430,2.0,6,6.5,2780,12.5,5371,996,401,16,57
"/Benign/e5399d40546a8a898267ebdef7db63dd65b6680506157fb91bca61cddd09e269",10,0,0,0,18,0,54,1.0,4,4.0,218,7.0,377,97,320,14,72
"/Benign/addf8fcec85d6d74d30a20dc0bdd38ebb61e366c58fe31ebec708f9066746dd6",18,0,0,4,24,0,80,0.9,5,3.6,290,5.9,469,73,372,14,40
"/Benign/3fb2b4ef818354c87b3feae7439acbbc7db2e8d154b4406b42269b56960704e2",47,0,0,0,25,1,288,1.9,6,7.2,2067,11.8,3401,703,452,14,72
"/Benign/77502fb9b4acd791b634b38297c98a141caac7091e5ea9f29bd0a8a0611280c5",9,0,0,0,12,0,79,1.5,3,5.2,409,9.3,731,340,154,7,47
"/Benign/a1df4deed8e446860918ea63f34ffb9dd04b7fb540d6e583a314b5a69fe4a1b6",0,0,0,0,1,0,16,2.3,4,8.5,136,14.0,224,44,9,6,50
"/Benign/05ca062d1db108e138948f84fc9be33553827ebb20d188ef7955940dfb1f8496",14,0,0,0,16,0,94,1.2,5,6.9,650,10.6,999,103,352,13,40
"/Benign/2f615d7020d22b9b57aca31fc28e2ad398309a52416191be1a2365aba09135df",22,0,0,0,29,0,253,1.6,7,5.9,1500,9.3,2363,580,398,19,72
"/Benign/18836bd7387a542d12a18c990f8fff8f5a626a9b1e76eabb54234fa4355559f6",11,0,0,0,16,0,273,2.1,6,8.9,2442,17.6,4816,2187,310,9,40
"/Benign/c39b60e4a4f5a8e4bb655da9ef8a2e7c0914e65108e23afd85cf9032d15ac10a",22,0,0,4,23,0,74,1.0,5,3.7,276,6.3,466,42,370,12,40
"/Benign/37cdc074af6b829d123712820510ad6eeb2987dff0f64473530d7a0869bb0502",0,0,0,0,2,0,2,1.5,3,5.0,10,8.0,16,98,9,7,40
"/Benign/75bd8215c04d70f4fa1e95c3a03f6decf50179b27bb8d70f016eac51938db2fe",18,4,0,0,26,0,68,0.8,4,3.4,228,4.9,331,81,355,15,71
"/Benign/82fe0d97ec6c178ccc6957a032d537c90d3ece5aece59e05ccc9425e8b96ad5c",6,0,0,0,8,0,38,1.2,4,3.6,135,7.0,265,69,244,12,40
"/Benign/4135caf2b93e9907540e34ad1f3731e3ff85d90032baf2fc4a74556d0e52adab",0,0,0,0,2,0,11,1.9,3,6.2,68,9.7,107,47,5,6,40
"/Benign/4d8422d4bfcc0ed6f8747a4fc15ce12a80d78877495f2f8ddc4a4adf63e253cd",12,0,0,0,4,0,92,2.3,8,13.4,1231,33.1,3049,271,65,6,50
